agent_id,origin_nid,destin_nid,hour,quarter,tour_category,person_id
464,2355,1764,8.0,1.0,INDIVIDUAL_NON_MANDATORY,1666894.0
465,2355,277,7.0,3.0,MANDATORY,5007529.0
466,2355,920,8.0,4.0,MANDATORY,3209665.0
467,2355,1150,8.0,0.0,MANDATORY,7695250.0
468,754,2354,8.0,2.0,AT_WORK,1735293.0
469,2355,2616,7.0,4.0,MANDATORY,4507560.0
470,2355,345,7.0,5.0,MANDATORY,3493576.0
471,2355,391,7.0,0.0,MANDATORY,5919735.0
472,2355,1373,7.0,0.0,MANDATORY,3652481.0
473,2355,1140,8.0,3.0,MANDATORY,3652494.0
474,2355,2532,8.0,5.0,INDIVIDUAL_NON_MANDATORY,2659927.0
475,2355,2673,7.0,2.0,MANDATORY,7641117.0
476,2355,305,7.0,1.0,MANDATORY,498141.0
477,2355,2044,8.0,5.0,MANDATORY,5728901.0
478,2355,1512,7.0,3.0,MANDATORY,4117414.0
479,2355,408,8.0,0.0,MANDATORY,6832908.0
480,2355,1206,8.0,4.0,MANDATORY,7201123.0
481,2355,822,8.0,2.0,MANDATORY,5626126.0
482,2355,93,8.0,5.0,MANDATORY,5253016.0
483,2355,1247,7.0,2.0,MANDATORY,6289623.0
484,2355,716,7.0,3.0,MANDATORY,5919898.0
485,2355,1588,8.0,3.0,INDIVIDUAL_NON_MANDATORY,1431890.0
486,2355,1214,8.0,3.0,MANDATORY,5795860.0
487,2355,969,8.0,1.0,MANDATORY,771432.0
488,2355,264,8.0,3.0,MANDATORY,3653364.0
489,2355,185,7.0,3.0,MANDATORY,3844408.0
490,2355,910,8.0,2.0,MANDATORY,6290667.0
491,2355,1398,8.0,1.0,MANDATORY,2268137.0
492,2355,1147,7.0,2.0,MANDATORY,3653675.0
493,2355,945,8.0,5.0,MANDATORY,6833626.0
494,2355,995,8.0,3.0,MANDATORY,3494090.0
495,2355,768,8.0,3.0,MANDATORY,5809848.0
496,2355,2675,7.0,1.0,MANDATORY,3844524.0
497,2355,576,8.0,0.0,MANDATORY,3761250.0
498,2355,2142,8.0,4.0,MANDATORY,6834853.0
499,2355,455,8.0,5.0,MANDATORY,4379035.0
500,2355,1795,8.0,2.0,MANDATORY,1667376.0
501,2355,2448,7.0,5.0,MANDATORY,1975558.0
502,2355,1260,7.0,1.0,MANDATORY,6292605.0
503,2355,625,8.0,3.0,MANDATORY,1896600.0
504,2355,1593,8.0,0.0,MANDATORY,6835512.0
505,2355,2645,8.0,5.0,MANDATORY,6293213.0
506,2355,189,8.0,3.0,MANDATORY,5358760.0
507,2355,279,8.0,0.0,MANDATORY,5729628.0
508,2355,1475,8.0,1.0,MANDATORY,3784837.0
509,2355,2577,7.0,1.0,MANDATORY,1816515.0
510,2355,1244,7.0,0.0,MANDATORY,331983.0
511,2355,1797,8.0,1.0,INDIVIDUAL_NON_MANDATORY,7778449.0
512,2355,1329,8.0,3.0,MANDATORY,6804782.0
513,2355,366,7.0,3.0,MANDATORY,332429.0
514,2355,2209,7.0,3.0,MANDATORY,5627274.0
515,2355,216,8.0,5.0,MANDATORY,2381902.0
516,1811,2354,8.0,1.0,AT_WORK,2381902.0
517,2355,888,8.0,5.0,MANDATORY,2843082.0
518,2355,845,7.0,2.0,MANDATORY,1976013.0
519,2355,1343,7.0,3.0,MANDATORY,5810508.0
520,2355,2671,8.0,3.0,MANDATORY,7472672.0
521,2355,1266,7.0,2.0,MANDATORY,6261308.0
522,2355,1737,7.0,0.0,INDIVIDUAL_NON_MANDATORY,6188293.0
523,2355,2552,7.0,3.0,MANDATORY,7697575.0
524,2355,2129,7.0,0.0,MANDATORY,4379580.0
525,2355,1662,7.0,1.0,MANDATORY,5074612.0
526,2355,267,7.0,5.0,MANDATORY,3785055.0
527,2355,2440,8.0,0.0,MANDATORY,5225685.0
528,2355,2505,8.0,3.0,MANDATORY,7204396.0
529,2355,1707,8.0,0.0,MANDATORY,6294590.0
530,2355,276,8.0,1.0,MANDATORY,6188621.0
531,2355,464,7.0,4.0,MANDATORY,905607.0
532,2355,2338,7.0,5.0,MANDATORY,3785104.0
533,2355,2680,7.0,2.0,MANDATORY,482831.0
534,2355,1882,8.0,2.0,MANDATORY,2717411.0
535,2355,1997,7.0,3.0,MANDATORY,5359507.0
536,2355,2052,7.0,0.0,MANDATORY,7762476.0
537,2355,165,8.0,4.0,INDIVIDUAL_NON_MANDATORY,34550.0
538,2355,2665,7.0,2.0,MANDATORY,5796595.0
539,2355,1474,8.0,2.0,INDIVIDUAL_NON_MANDATORY,265076.0
540,2355,760,8.0,3.0,MANDATORY,7206137.0
541,900,2354,8.0,2.0,AT_WORK,7206137.0
542,2355,413,8.0,4.0,MANDATORY,7206079.0
543,2355,951,7.0,1.0,MANDATORY,6298291.0
544,2355,921,8.0,0.0,MANDATORY,5359705.0
545,2355,1913,7.0,2.0,MANDATORY,6297663.0
546,776,2354,7.0,3.0,MANDATORY,4787910.0
547,2355,317,8.0,1.0,MANDATORY,4787910.0
548,2355,1375,7.0,5.0,MANDATORY,6297761.0
549,2355,1998,7.0,4.0,MANDATORY,6153757.0
550,2355,1153,7.0,5.0,MANDATORY,1737336.0
551,2355,750,8.0,2.0,MANDATORY,6298979.0
552,2355,1172,8.0,1.0,MANDATORY,2468123.0
553,2355,2252,8.0,4.0,MANDATORY,3495688.0
554,2355,696,7.0,2.0,MANDATORY,1140638.0
555,2355,1872,7.0,5.0,MANDATORY,6300034.0
556,2355,841,8.0,3.0,MANDATORY,2717840.0
557,2355,1438,7.0,1.0,MANDATORY,6300775.0
558,2355,849,7.0,5.0,MANDATORY,7207274.0
559,2355,2259,8.0,4.0,MANDATORY,6189338.0
560,2355,1291,8.0,5.0,MANDATORY,7207776.0
561,2355,2250,8.0,2.0,MANDATORY,6301378.0
562,2355,186,7.0,5.0,MANDATORY,3495813.0
563,2355,2664,8.0,4.0,MANDATORY,3495901.0
564,2355,356,7.0,0.0,MANDATORY,7208264.0
565,2355,1749,8.0,5.0,MANDATORY,4514029.0
566,2355,2092,7.0,3.0,AT_WORK,5110573.0
567,1082,2354,8.0,1.0,AT_WORK,5110573.0
568,2355,717,8.0,4.0,MANDATORY,606625.0
569,2424,789,7.0,3.0,MANDATORY,4207611.0
570,2424,2584,7.0,5.0,MANDATORY,5730580.0
571,2424,1958,7.0,4.0,INDIVIDUAL_NON_MANDATORY,2569447.0
572,2424,2082,8.0,2.0,INDIVIDUAL_NON_MANDATORY,4207781.0
573,416,2354,8.0,1.0,INDIVIDUAL_NON_MANDATORY,4207781.0
574,2424,610,8.0,2.0,INDIVIDUAL_NON_MANDATORY,3062482.0
575,2424,935,7.0,5.0,MANDATORY,6189890.0
576,2424,1255,7.0,4.0,MANDATORY,6304289.0
577,2424,770,8.0,5.0,MANDATORY,4380594.0
578,2424,1012,7.0,5.0,MANDATORY,4207949.0
579,2424,1515,7.0,2.0,MANDATORY,5097231.0
580,2355,1049,8.0,5.0,MANDATORY,6840177.0
581,2424,141,7.0,2.0,MANDATORY,3375802.0
582,2424,947,8.0,3.0,INDIVIDUAL_NON_MANDATORY,5223210.0
583,2424,2273,7.0,4.0,MANDATORY,3761835.0
584,2424,2112,8.0,0.0,MANDATORY,6669340.0
585,2424,964,7.0,4.0,MANDATORY,1817830.0
586,2424,1766,7.0,2.0,MANDATORY,4084974.0
587,2424,1156,7.0,5.0,MANDATORY,6305313.0
588,2424,1245,8.0,1.0,MANDATORY,5811626.0
589,2424,1267,8.0,2.0,MANDATORY,3496699.0
590,2355,642,7.0,5.0,MANDATORY,7210032.0
591,2355,1260,7.0,2.0,MANDATORY,6306019.0
592,2355,2050,7.0,1.0,MANDATORY,7210575.0
593,2355,1142,7.0,3.0,MANDATORY,7211383.0
594,2355,547,7.0,0.0,INDIVIDUAL_NON_MANDATORY,2971710.0
595,2355,1168,7.0,2.0,MANDATORY,7212332.0
596,2424,317,7.0,3.0,MANDATORY,5993416.0
597,2424,2666,7.0,4.0,MANDATORY,3497728.0
598,2424,413,7.0,0.0,MANDATORY,5708302.0
599,2355,2178,8.0,1.0,MANDATORY,3376037.0
600,2424,1019,8.0,2.0,MANDATORY,6844853.0
601,2355,2183,7.0,3.0,MANDATORY,5731834.0
602,2424,1153,8.0,5.0,MANDATORY,6154177.0
603,2424,1181,8.0,5.0,MANDATORY,6129747.0
604,2424,2544,7.0,2.0,MANDATORY,7214386.0
605,2424,1983,8.0,2.0,INDIVIDUAL_NON_MANDATORY,3957684.0
606,2424,166,7.0,0.0,MANDATORY,6612118.0
607,2424,216,7.0,2.0,MANDATORY,3498688.0
608,2424,860,7.0,5.0,INDIVIDUAL_NON_MANDATORY,1624886.0
609,2424,2373,8.0,2.0,MANDATORY,1898672.0
610,2424,1738,8.0,2.0,INDIVIDUAL_NON_MANDATORY,3418643.0
611,2424,2031,7.0,2.0,MANDATORY,6311548.0
612,2424,1762,8.0,2.0,MANDATORY,3656711.0
613,2355,190,8.0,3.0,MANDATORY,3498719.0
614,2424,2607,8.0,0.0,MANDATORY,3846020.0
615,2424,2437,7.0,5.0,MANDATORY,6311791.0
616,2424,1605,7.0,0.0,MANDATORY,7644933.0
617,2424,465,8.0,2.0,INDIVIDUAL_NON_MANDATORY,7644956.0
618,2424,110,8.0,3.0,INDIVIDUAL_NON_MANDATORY,35718.0
619,2424,456,7.0,3.0,MANDATORY,6261698.0
620,2355,1004,8.0,1.0,MANDATORY,6191561.0
621,2424,1491,8.0,3.0,INDIVIDUAL_NON_MANDATORY,209450.0
622,2424,2639,7.0,5.0,MANDATORY,6313803.0
623,2424,2237,8.0,4.0,MANDATORY,7216248.0
624,2424,1089,8.0,4.0,INDIVIDUAL_NON_MANDATORY,5075314.0
625,2424,396,7.0,5.0,MANDATORY,4521220.0
626,2424,2120,7.0,0.0,MANDATORY,2469926.0
627,2424,1604,8.0,3.0,MANDATORY,5629734.0
628,2424,2282,8.0,0.0,MANDATORY,4211096.0
629,2424,12,7.0,2.0,MANDATORY,5813806.0
630,2355,1494,8.0,4.0,MANDATORY,6848444.0
631,2424,2442,8.0,2.0,MANDATORY,5365029.0
632,2424,1965,8.0,1.0,MANDATORY,5008642.0
633,2424,1337,8.0,3.0,MANDATORY,3133305.0
634,2424,1736,7.0,2.0,MANDATORY,3657404.0
635,2424,2163,7.0,4.0,MANDATORY,7216790.0
636,2424,2259,8.0,2.0,MANDATORY,3787490.0
637,2424,352,7.0,2.0,MANDATORY,6315231.0
638,2424,127,7.0,3.0,MANDATORY,5994485.0
639,2424,1493,8.0,5.0,MANDATORY,4120141.0
640,2424,1857,8.0,0.0,MANDATORY,6672107.0
641,2424,962,8.0,3.0,MANDATORY,7217027.0
642,2424,1474,8.0,2.0,MANDATORY,5943016.0
643,2424,568,7.0,5.0,MANDATORY,3657795.0
644,2424,1313,7.0,1.0,MANDATORY,3331069.0
645,2424,97,7.0,0.0,MANDATORY,5253800.0
646,2355,2579,7.0,3.0,MANDATORY,4731331.0
647,2424,120,8.0,3.0,MANDATORY,7473879.0
648,2424,1970,8.0,5.0,MANDATORY,7473905.0
649,2424,1550,7.0,5.0,MANDATORY,5367619.0
650,2424,1832,8.0,1.0,MANDATORY,6852019.0
651,2424,959,7.0,3.0,MANDATORY,4120320.0
652,2116,2431,8.0,3.0,AT_WORK,5368003.0
653,2424,2166,7.0,5.0,MANDATORY,5368130.0
654,2424,996,7.0,2.0,MANDATORY,3658456.0
655,2424,552,8.0,2.0,MANDATORY,3377112.0
656,2424,1894,8.0,1.0,INDIVIDUAL_NON_MANDATORY,5631535.0
657,2424,2374,7.0,0.0,MANDATORY,5110761.0
658,2424,1122,7.0,2.0,MANDATORY,2722165.0
659,2424,1735,8.0,3.0,MANDATORY,5226429.0
660,2424,1404,7.0,1.0,MANDATORY,73487.0
661,2424,2596,8.0,3.0,MANDATORY,5632536.0
662,2424,217,8.0,3.0,MANDATORY,73553.0
663,2447,1542,7.0,1.0,MANDATORY,7218918.0
664,2424,505,7.0,3.0,MANDATORY,5369483.0
665,2424,2486,7.0,1.0,MANDATORY,5815173.0
666,2424,1367,7.0,2.0,MANDATORY,5815267.0
667,2424,573,7.0,2.0,MANDATORY,6855486.0
668,2424,275,8.0,5.0,MANDATORY,7703052.0
669,1884,1282,7.0,3.0,MANDATORY,5815412.0
670,2424,112,8.0,1.0,MANDATORY,6856030.0
671,2424,1500,8.0,0.0,MANDATORY,4524761.0
672,2424,1944,7.0,1.0,MANDATORY,2085749.0
673,2424,1243,8.0,1.0,MANDATORY,6857260.0
674,2424,1380,7.0,4.0,INDIVIDUAL_NON_MANDATORY,6320183.0
675,2355,1032,8.0,2.0,MANDATORY,2846826.0
676,2424,2599,7.0,4.0,MANDATORY,4525178.0
677,2424,2180,8.0,5.0,MANDATORY,5633907.0
678,2424,1708,7.0,2.0,MANDATORY,1741335.0
679,2424,748,8.0,0.0,MANDATORY,5634146.0
680,2424,1996,7.0,5.0,MANDATORY,5734857.0
681,2424,43,8.0,5.0,MANDATORY,3910656.0
682,2424,284,8.0,3.0,MANDATORY,3420214.0
683,2424,1023,7.0,4.0,MANDATORY,6322309.0
684,2424,96,7.0,0.0,MANDATORY,4034470.0
685,134,84,8.0,2.0,MANDATORY,4034470.0
686,2424,2669,8.0,2.0,MANDATORY,6860565.0
687,2355,2163,7.0,0.0,MANDATORY,5635172.0
688,2424,2121,8.0,5.0,MANDATORY,1900475.0
689,2424,2016,7.0,0.0,MANDATORY,5374621.0
690,2424,2208,7.0,4.0,MANDATORY,5374841.0
691,2424,1234,8.0,0.0,MANDATORY,4526935.0
692,2424,1468,8.0,5.0,MANDATORY,3503618.0
693,2424,167,8.0,4.0,MANDATORY,4319997.0
694,2424,1587,8.0,0.0,INDIVIDUAL_NON_MANDATORY,5998166.0
695,2424,2345,8.0,0.0,MANDATORY,3938522.0
696,2424,1376,8.0,2.0,MANDATORY,5375500.0
697,2424,2453,8.0,0.0,MANDATORY,5375332.0
698,2424,1176,8.0,4.0,MANDATORY,7222247.0
699,2424,2151,7.0,2.0,MANDATORY,5817589.0
700,2424,889,7.0,5.0,MANDATORY,3960108.0
701,2424,935,8.0,2.0,MANDATORY,6324870.0
702,2355,2584,7.0,3.0,MANDATORY,5376607.0
703,2355,1144,8.0,5.0,MANDATORY,2574549.0
704,2424,2250,7.0,3.0,MANDATORY,6863514.0
705,2424,2253,8.0,0.0,MANDATORY,6863482.0
706,2424,1373,7.0,0.0,INDIVIDUAL_NON_MANDATORY,5735937.0
707,349,1832,8.0,2.0,AT_WORK,3662253.0
708,372,1821,8.0,3.0,AT_WORK,3662253.0
709,2003,1209,8.0,1.0,AT_WORK,3662253.0
710,2424,2528,8.0,0.0,MANDATORY,6864072.0
711,2424,1598,7.0,0.0,MANDATORY,5377873.0
712,2424,1273,7.0,2.0,MANDATORY,5378482.0
713,2424,1414,7.0,4.0,INDIVIDUAL_NON_MANDATORY,6864945.0
714,2424,1799,8.0,2.0,MANDATORY,6865586.0
715,2424,2719,7.0,5.0,MANDATORY,6866338.0
716,2424,1762,7.0,4.0,MANDATORY,5379896.0
717,2424,1609,7.0,2.0,MANDATORY,6328307.0
718,2424,1200,7.0,0.0,MANDATORY,6867011.0
719,2424,89,8.0,2.0,MANDATORY,6867466.0
720,2424,273,8.0,3.0,MANDATORY,5819570.0
721,2424,114,7.0,1.0,MANDATORY,3911184.0
722,2424,2711,7.0,2.0,INDIVIDUAL_NON_MANDATORY,5819821.0
723,2424,2199,8.0,5.0,MANDATORY,3333098.0
724,2424,1983,7.0,2.0,MANDATORY,5382363.0
725,2424,1263,8.0,1.0,MANDATORY,5227550.0
726,2424,844,7.0,3.0,MANDATORY,4122225.0
727,2424,2533,7.0,4.0,MANDATORY,5820546.0
728,2424,852,8.0,2.0,MANDATORY,5385188.0
729,2424,278,7.0,5.0,INDIVIDUAL_NON_MANDATORY,1866447.0
730,988,84,8.0,3.0,INDIVIDUAL_NON_MANDATORY,1866447.0
731,2424,177,7.0,2.0,MANDATORY,6613645.0
732,2424,609,7.0,3.0,MANDATORY,609208.0
733,844,84,8.0,2.0,AT_WORK,5385816.0
734,1884,22,8.0,1.0,AT_WORK,5385816.0
735,2424,1451,7.0,3.0,MANDATORY,6332750.0
736,2424,1672,7.0,3.0,MANDATORY,5821061.0
737,2424,1697,8.0,0.0,MANDATORY,6872125.0
738,2424,405,8.0,4.0,MANDATORY,4477934.0
739,2424,1065,7.0,1.0,MANDATORY,3961501.0
740,2424,275,8.0,5.0,MANDATORY,996470.0
741,2424,2625,7.0,2.0,MANDATORY,7228438.0
742,2424,970,8.0,2.0,MANDATORY,2472135.0
744,115,1542,7.0,1.0,MANDATORY,3507753.0
745,2424,2444,7.0,3.0,MANDATORY,6197839.0
746,2424,691,8.0,4.0,INDIVIDUAL_NON_MANDATORY,2404432.0
747,2424,482,7.0,3.0,MANDATORY,5637870.0
748,2424,545,8.0,3.0,MANDATORY,7229496.0
749,2424,2367,8.0,0.0,MANDATORY,6338616.0
750,2424,1977,7.0,1.0,MANDATORY,3379636.0
751,2424,799,7.0,0.0,MANDATORY,4125792.0
752,2424,2293,8.0,5.0,MANDATORY,5638767.0
753,2424,2696,7.0,3.0,MANDATORY,5285260.0
754,2424,1975,8.0,2.0,MANDATORY,6339804.0
755,2424,1004,8.0,1.0,MANDATORY,5389831.0
756,2424,1531,7.0,3.0,MANDATORY,5389505.0
757,2424,2533,7.0,1.0,MANDATORY,5187845.0
758,2424,1915,7.0,1.0,MANDATORY,7231320.0
759,2424,1768,8.0,5.0,MANDATORY,5216794.0
760,2424,573,7.0,1.0,MANDATORY,5703670.0
761,2424,1603,8.0,0.0,MANDATORY,6876872.0
762,2424,97,7.0,3.0,MANDATORY,6004039.0
763,2424,669,7.0,1.0,MANDATORY,6004154.0
764,2424,2399,8.0,5.0,MANDATORY,6879147.0
765,2424,1600,8.0,4.0,MANDATORY,5923335.0
766,2355,2151,8.0,2.0,AT_WORK,6616379.0
767,2461,2354,8.0,5.0,AT_WORK,6616379.0
768,2424,1466,7.0,4.0,MANDATORY,7646830.0
769,2424,1017,8.0,2.0,MANDATORY,6880405.0
770,2424,2706,7.0,0.0,MANDATORY,7474805.0
771,2424,1267,7.0,1.0,MANDATORY,6880797.0
772,2424,1770,7.0,5.0,MANDATORY,5394664.0
773,2424,102,7.0,5.0,MANDATORY,6343553.0
774,2424,1083,7.0,1.0,MANDATORY,5642544.0
775,2424,668,8.0,4.0,MANDATORY,4734292.0
776,2424,1866,8.0,3.0,MANDATORY,4324286.0
777,2424,886,7.0,3.0,MANDATORY,7164547.0
778,2424,99,8.0,5.0,MANDATORY,6006008.0
779,2424,2504,8.0,5.0,MANDATORY,5710673.0
780,2424,1759,8.0,3.0,MANDATORY,7233261.0
781,2424,915,7.0,2.0,MANDATORY,5396773.0
782,2424,1415,7.0,0.0,MANDATORY,6006550.0
783,2424,386,7.0,2.0,MANDATORY,3383132.0
784,2424,880,8.0,1.0,MANDATORY,6116785.0
785,2424,1564,8.0,0.0,MANDATORY,6618076.0
786,2424,2659,7.0,4.0,MANDATORY,7477133.0
787,2424,1108,7.0,0.0,MANDATORY,2309194.0
788,2424,544,8.0,1.0,MANDATORY,5649970.0
789,2424,1029,7.0,2.0,MANDATORY,6891906.0
790,2424,2038,8.0,3.0,MANDATORY,5650664.0
791,2424,550,7.0,3.0,MANDATORY,3791570.0
792,2424,1455,7.0,2.0,MANDATORY,6009629.0
793,2424,2107,8.0,4.0,MANDATORY,2580733.0
794,2424,2434,7.0,3.0,MANDATORY,6010138.0
795,2424,192,7.0,0.0,MANDATORY,5402230.0
796,2424,1623,7.0,4.0,MANDATORY,3385174.0
797,2424,1580,7.0,2.0,MANDATORY,5826469.0
798,2424,285,8.0,3.0,MANDATORY,1751304.0
799,2424,662,7.0,4.0,MANDATORY,6349834.0
800,2424,127,8.0,2.0,MANDATORY,2118455.0
801,2424,1795,7.0,1.0,MANDATORY,3513478.0
802,2424,2538,8.0,4.0,MANDATORY,5827302.0
803,2424,1728,8.0,2.0,MANDATORY,5827367.0
804,2424,1559,8.0,0.0,MANDATORY,6901338.0
805,2424,2627,8.0,4.0,MANDATORY,3677319.0
806,2424,2358,8.0,0.0,MANDATORY,6903327.0
807,2424,2282,7.0,1.0,MANDATORY,4543454.0
808,2424,1388,7.0,3.0,MANDATORY,7576068.0
809,2424,2554,8.0,1.0,MANDATORY,3386575.0
810,2424,1253,7.0,1.0,MANDATORY,6013883.0
811,2424,2458,7.0,2.0,MANDATORY,3745954.0
812,2424,657,7.0,3.0,MANDATORY,4484205.0
813,2424,1937,7.0,1.0,MANDATORY,7245413.0
814,2424,1530,7.0,5.0,MANDATORY,7245926.0
815,2424,1782,7.0,4.0,MANDATORY,5410093.0
816,2424,778,8.0,4.0,MANDATORY,6919089.0
817,2424,1473,8.0,3.0,MANDATORY,7250270.0
818,2424,429,8.0,0.0,MANDATORY,4548157.0
819,580,84,8.0,4.0,MANDATORY,6708143.0
820,2424,275,8.0,0.0,MANDATORY,5416039.0
821,2424,417,8.0,4.0,MANDATORY,5417214.0
822,2424,280,7.0,1.0,MANDATORY,3915865.0
823,2424,1866,8.0,3.0,MANDATORY,5418540.0
824,2424,1509,7.0,5.0,INDIVIDUAL_NON_MANDATORY,6157635.0
825,2424,1128,7.0,5.0,INDIVIDUAL_NON_MANDATORY,7709844.0
826,2424,85,7.0,1.0,MANDATORY,3230073.0
827,2424,990,7.0,3.0,MANDATORY,6714864.0
828,2424,1421,7.0,5.0,MANDATORY,6934801.0
829,2424,768,7.0,0.0,MANDATORY,6715350.0
830,2424,2617,8.0,0.0,MANDATORY,4041585.0
831,2424,1945,8.0,3.0,MANDATORY,7258495.0
832,2424,80,8.0,2.0,MANDATORY,3852257.0
833,2424,2512,8.0,1.0,MANDATORY,4926292.0
835,2424,1254,7.0,3.0,MANDATORY,1756848.0
836,2424,1846,7.0,4.0,MANDATORY,3833403.0
837,198,2521,8.0,2.0,AT_WORK,3833403.0
838,2029,1037,8.0,4.0,AT_WORK,3833403.0
839,2424,630,8.0,1.0,MANDATORY,5231942.0
840,2424,2391,8.0,4.0,INDIVIDUAL_NON_MANDATORY,1585933.0
841,2424,2050,8.0,0.0,MANDATORY,3522563.0
842,2424,28,8.0,4.0,MANDATORY,3522637.0
843,2424,657,8.0,0.0,MANDATORY,5424848.0
844,2424,168,7.0,4.0,MANDATORY,6624522.0
845,2424,1764,7.0,3.0,MANDATORY,6371133.0
846,2424,2016,7.0,2.0,MANDATORY,4227865.0
847,2424,480,8.0,5.0,MANDATORY,4089556.0
848,2424,1281,7.0,2.0,MANDATORY,6376373.0
849,2424,1027,7.0,0.0,MANDATORY,4230582.0
850,2424,2226,7.0,5.0,MANDATORY,5425896.0
851,2424,128,7.0,0.0,MANDATORY,6378868.0
852,2424,1053,7.0,4.0,MANDATORY,3339733.0
853,2424,2449,7.0,3.0,MANDATORY,349759.0
854,2424,693,8.0,0.0,MANDATORY,2135045.0
855,2424,75,7.0,0.0,MANDATORY,4332120.0
856,2424,1087,7.0,1.0,MANDATORY,4748503.0
857,2424,2050,7.0,1.0,MANDATORY,3523766.0
858,2424,2358,8.0,5.0,MANDATORY,6209892.0
859,2424,1461,7.0,4.0,MANDATORY,6382107.0
860,2424,1625,7.0,1.0,MANDATORY,5663790.0
861,2424,164,8.0,2.0,MANDATORY,5835655.0
862,2424,1397,8.0,4.0,MANDATORY,1417510.0
863,2424,417,8.0,5.0,INDIVIDUAL_NON_MANDATORY,2350164.0
864,2424,1254,8.0,4.0,MANDATORY,4748821.0
865,2424,1022,7.0,1.0,MANDATORY,6264088.0
866,2424,153,8.0,3.0,MANDATORY,6264506.0
867,2355,776,8.0,4.0,MANDATORY,6120942.0
868,2424,1826,7.0,0.0,MANDATORY,4232893.0
869,2424,1058,8.0,3.0,MANDATORY,6026768.0
870,2424,1371,7.0,0.0,MANDATORY,5664206.0
871,2424,2611,7.0,4.0,MANDATORY,3854028.0
872,2424,2031,7.0,1.0,MANDATORY,6942678.0
873,2424,869,7.0,4.0,MANDATORY,5294650.0
874,2424,293,7.0,1.0,MANDATORY,781230.0
875,2424,835,8.0,3.0,MANDATORY,4361965.0
876,2424,131,7.0,1.0,MANDATORY,5837230.0
877,2424,310,8.0,5.0,MANDATORY,6213896.0
878,2424,2711,8.0,2.0,INDIVIDUAL_NON_MANDATORY,6390274.0
879,2424,2524,7.0,2.0,MANDATORY,6393365.0
880,2424,54,7.0,0.0,MANDATORY,3430379.0
881,2424,401,7.0,5.0,MANDATORY,4235192.0
882,2424,1013,7.0,3.0,MANDATORY,6395963.0
883,2424,1112,7.0,0.0,MANDATORY,5429441.0
884,2424,2197,7.0,2.0,MANDATORY,6945735.0
885,2119,1542,7.0,2.0,MANDATORY,2478541.0
886,2424,1822,8.0,1.0,MANDATORY,4565308.0
887,2424,411,8.0,1.0,INDIVIDUAL_NON_MANDATORY,7649078.0
888,2424,1066,7.0,4.0,MANDATORY,7670301.0
889,2424,2590,8.0,0.0,MANDATORY,6216241.0
890,2424,130,7.0,0.0,MANDATORY,6409045.0
891,2424,1636,8.0,1.0,MANDATORY,6418951.0
892,2424,1828,8.0,1.0,INDIVIDUAL_NON_MANDATORY,3341022.0
893,2424,1638,7.0,5.0,MANDATORY,5296653.0
894,2424,2313,7.0,4.0,MANDATORY,5434997.0
895,2424,302,8.0,5.0,MANDATORY,5755696.0
896,2424,1511,8.0,2.0,MANDATORY,351519.0
897,2424,1215,7.0,2.0,MANDATORY,6630221.0
898,2424,1487,8.0,2.0,MANDATORY,3855790.0
899,2424,1665,7.0,3.0,MANDATORY,5841492.0
900,2424,211,7.0,1.0,MANDATORY,6430205.0
901,2424,1931,8.0,2.0,INDIVIDUAL_NON_MANDATORY,1997753.0
902,2251,2354,8.0,5.0,INDIVIDUAL_NON_MANDATORY,1997753.0
903,2424,2713,7.0,0.0,MANDATORY,5928556.0
904,2424,2633,7.0,3.0,MANDATORY,3689182.0
905,2424,498,7.0,5.0,MANDATORY,3530513.0
906,2424,750,8.0,2.0,MANDATORY,4148173.0
907,2424,863,7.0,5.0,MANDATORY,3530558.0
908,2424,133,7.0,3.0,MANDATORY,5758867.0
909,2424,1824,8.0,0.0,MANDATORY,6439197.0
910,2424,1854,8.0,3.0,MANDATORY,5298444.0
911,2424,275,8.0,5.0,MANDATORY,6222546.0
912,2424,1424,8.0,5.0,MANDATORY,3533047.0
913,2424,2626,7.0,5.0,MANDATORY,3856769.0
914,2424,2687,8.0,1.0,AT_WORK,2366299.0
919,2424,63,8.0,4.0,MANDATORY,3343154.0
920,939,1878,8.0,0.0,MANDATORY,3343154.0
936,2173,13,8.0,1.0,AT_WORK,3536674.0
943,2424,792,7.0,4.0,MANDATORY,3537990.0
957,1217,2431,8.0,2.0,MANDATORY,6230788.0
964,2424,1580,8.0,3.0,INDIVIDUAL_NON_MANDATORY,7868810.0
979,2424,1193,8.0,0.0,MANDATORY,5764788.0
987,490,2354,8.0,5.0,MANDATORY,6455134.0
1001,9,84,8.0,1.0,MANDATORY,3974178.0
1011,1190,2354,7.0,4.0,MANDATORY,6632949.0
1019,1801,2354,7.0,4.0,MANDATORY,2082973.0
1021,2355,315,7.0,3.0,MANDATORY,6973785.0
1034,1773,84,8.0,0.0,MANDATORY,6034637.0
1041,2424,996,8.0,2.0,MANDATORY,6975111.0
1047,2424,14,7.0,1.0,MANDATORY,6977245.0
1048,1874,1494,8.0,0.0,AT_WORK,6977245.0
1049,931,282,8.0,2.0,AT_WORK,6977245.0
1050,1203,1650,8.0,3.0,AT_WORK,6977245.0
1051,2355,2080,8.0,4.0,MANDATORY,6977141.0
1052,2424,1202,7.0,0.0,MANDATORY,6459250.0
1053,2424,1054,8.0,4.0,MANDATORY,6459333.0
